county_fips,statename,elasticity,total,year,hpi,hpa,n
1081,2,5.2154035568237305,50478,2005,163748,0.058697829762806464,12
1081,2,5.2154035568237305,50478,2006,178158,0.08434213632139631,12
1081,2,5.2154035568237305,50478,2007,184606,0.03555302722739917,12
1081,2,5.2154035568237305,50478,2008,186824,0.011943172950216407,12
1081,2,5.2154035568237305,50478,2009,181214,-0.030488343881899027,12
1081,2,5.2154035568237305,50478,2010,175449,-0.03233025093397046,12
1081,2,5.2154035568237305,50478,2011,165669,-0.05735658054708104,12
1081,2,5.2154035568237305,50478,2012,160735,-0.030234775669738312,12
1089,2,2.848341941833496,121143,2001,118314,0.031353436974905335,12
1089,2,2.848341941833496,121143,2002,121328,0.025155514780976773,12
1089,2,2.848341941833496,121143,2003,123706,0.019410160709801616,12
1089,2,2.848341941833496,121143,2004,124759,0.008476093649550265,12
1089,2,2.848341941833496,121143,2005,129185,0.03486160921934278,12
1089,2,2.848341941833496,121143,2006,105631,-0.20129359673953573,12
1089,2,2.848341941833496,121143,2007,119859,0.12636416313058518,12
1089,2,2.848341941833496,121143,2008,144983,0.19030044223963216,12
1089,2,2.848341941833496,121143,2009,157138,0.08050790599458857,12
1089,2,2.848341941833496,121143,2010,151704,-0.0351931463244366,12
1089,2,2.848341941833496,121143,2011,166513,0.0931421306125344,12
1089,2,2.848341941833496,121143,2012,162991,-0.021378399892196143,12
1097,2,2.0380117893218994,165233,2001,97082,0.05470262495329692,12
1097,2,2.0380117893218994,165233,2002,101360,0.04312255380097163,12
1097,2,2.0380117893218994,165233,2003,101565,0.0020204515928359257,12
1097,2,2.0380117893218994,165233,2004,102920,0.01325299980782546,12
1097,2,2.0380117893218994,165233,2005,106761,0.03664070388295748,12
1097,2,2.0380117893218994,165233,2006,117373,0.09476420668313246,12
1097,2,2.0380117893218994,165233,2007,132626,0.12217623898263774,12
1097,2,2.0380117893218994,165233,2008,138032,0.03995240537195066,12
1097,2,2.0380117893218994,165233,2009,140575,0.018255611844042008,12
1097,2,2.0380117893218994,165233,2010,130416,-0.07501181282616365,12
1097,2,2.0380117893218994,165233,2011,115182,-0.12421585529861368,12
1097,2,2.0380117893218994,165233,2012,106206,-0.08113288166641297,12
1101,2,3.5814337730407715,96722,2001,99458,0.029115296269360158,12
1101,2,3.5814337730407715,96722,2002,98933,-0.005292591150842796,12
1101,2,3.5814337730407715,96722,2003,99735,0.008073815175324128,12
1101,2,3.5814337730407715,96722,2004,101292,0.0154907662670567,12
1101,2,3.5814337730407715,96722,2005,105896,0.04445004562188615,12
1101,2,3.5814337730407715,96722,2006,112345,0.05911701344672338,12
1101,2,3.5814337730407715,96722,2007,118689,0.05493213286509757,12
1101,2,3.5814337730407715,96722,2008,121186,0.020819928688794676,12
1101,2,3.5814337730407715,96722,2009,119111,-0.017270723953814127,12
1101,2,3.5814337730407715,96722,2010,112823,-0.05423561247001807,12
1101,2,3.5814337730407715,96722,2011,108671,-0.03749524978412033,12
1101,2,3.5814337730407715,96722,2012,103080,-0.05281958341996962,12
1117,2,2.144763946533203,56348,2001,168437,0.025878625266434696,12
1117,2,2.144763946533203,56348,2002,172831,0.025752445789381184,12
1117,2,2.144763946533203,56348,2003,176511,0.02106895894935157,12
1117,2,2.144763946533203,56348,2004,184194,0.04260635262325074,12
1117,2,2.144763946533203,56348,2005,191286,0.03778014028594079,12
1117,2,2.144763946533203,56348,2006,203405,0.06142937512982982,12
1117,2,2.144763946533203,56348,2007,212589,0.044161658795236036,12
1117,2,2.144763946533203,56348,2008,213787,0.005619468040309883,12
1117,2,2.144763946533203,56348,2009,202128,-0.05607903216441734,12
1117,2,2.144763946533203,56348,2010,198424,-0.01849500481098154,12
1117,2,2.144763946533203,56348,2011,192053,-0.03263477967474415,12
1117,2,2.144763946533203,56348,2012,184066,-0.04247698665670363,12
1127,2,2.144763946533203,33036,2001,95880,0.047064495044569554,12
1127,2,2.144763946533203,33036,2002,97788,0.019704460559898607,12
1127,2,2.144763946533203,33036,2003,100205,0.024416217479309665,12
1127,2,2.144763946533203,33036,2004,106045,0.05664544472191757,12
1127,2,2.144763946533203,33036,2005,110788,0.04375493287155585,12
1127,2,2.144763946533203,33036,2006,90455,-0.20276597572564192,12
1127,2,2.144763946533203,33036,2007,97227,0.07219596119784377,12
1127,2,2.144763946533203,33036,2008,97962,0.007531197701014847,12
1127,2,2.144763946533203,33036,2009,98505,0.00552765993896287,12
1127,2,2.144763946533203,33036,2010,92391,-0.06407773700474984,12
1127,2,2.144763946533203,33036,2011,88099,-0.04756838916637918,12
1127,2,2.144763946533203,33036,2012,85681,-0.027830084733331262,12
4005,4,3.115415334701538,51823,2001,176936,0.045776950627177015,12
4005,4,3.115415334701538,51823,2002,189153,0.06676812611507366,12
4005,4,3.115415334701538,51823,2003,200833,0.05991750556279207,12
4005,4,3.115415334701538,51823,2004,221025,0.09580210034758174,12
4005,4,3.115415334701538,51823,2005,258965,0.15841710014096044,12
4005,4,3.115415334701538,51823,2006,346741,0.29188518612606096,12
4005,4,3.115415334701538,51823,2007,366453,0.055292169435210425,12
4005,4,3.115415334701538,51823,2008,357649,-0.02431821447325433,12
4005,4,3.115415334701538,51823,2009,316459,-0.12235836719202453,12
4005,4,3.115415334701538,51823,2010,296846,-0.06398020552185457,12
4005,4,3.115415334701538,51823,2011,254586,-0.153574789412378,12
4005,4,3.115415334701538,51823,2012,245862,-0.03486829347766829,12
4013,4,1.6135566234588623,1246794,2001,152508,0.06337990914031799,12
4013,4,1.6135566234588623,1246794,2002,160152,0.048906310581481094,12
4013,4,1.6135566234588623,1246794,2003,168166,0.04882822252717034,12
4013,4,1.6135566234588623,1246794,2004,178027,0.056983637385691566,12
4013,4,1.6135566234588623,1246794,2005,207952,0.15537205965695478,12
4013,4,1.6135566234588623,1246794,2006,296494,0.3547196983061056,12
4013,4,1.6135566234588623,1246794,2007,295638,-0.0028912492359740583,12
4013,4,1.6135566234588623,1246794,2008,266380,-0.10421187213647976,12
4013,4,1.6135566234588623,1246794,2009,190146,-0.337131662644067,12
4013,4,1.6135566234588623,1246794,2010,165344,-0.1397640460240428,12
4013,4,1.6135566234588623,1246794,2011,144508,-0.13469328276297965,12
4013,4,1.6135566234588623,1246794,2012,139547,-0.034933407261627636,12
4019,4,1.4191339015960691,368631,2001,131601,0.04010164147815054,12
4019,4,1.4191339015960691,368631,2002,139124,0.05559100414256335,12
4019,4,1.4191339015960691,368631,2003,149056,0.06895645247277216,12
4019,4,1.4191339015960691,368631,2004,160805,0.07587037652692707,12
4019,4,1.4191339015960691,368631,2005,184112,0.13535181729229961,12
4019,4,1.4191339015960691,368631,2006,238208,0.2575999734986283,12
4019,4,1.4191339015960691,368631,2007,245914,0.03183763973464515,12
4019,4,1.4191339015960691,368631,2008,230434,-0.065017393935495,12
4019,4,1.4191339015960691,368631,2009,196521,-0.15919519155077388,12
4019,4,1.4191339015960691,368631,2010,176686,-0.10639514997524557,12
4019,4,1.4191339015960691,368631,2011,161522,-0.08973278955743247,12
4019,4,1.4191339015960691,368631,2012,140401,-0.14013874222196065,12
4021,4,1.6135566234588623,80663,2001,139964,0.03832773939153178,12
4021,4,1.6135566234588623,80663,2002,145034,0.03558295100714126,12
4021,4,1.6135566234588623,80663,2003,149042,0.027259947727204192,12
4021,4,1.6135566234588623,80663,2004,154419,0.0354415415949898,12
4021,4,1.6135566234588623,80663,2005,172405,0.11017667311461565,12
4021,4,1.6135566234588623,80663,2006,244186,0.34808386984662576,12
4021,4,1.6135566234588623,80663,2007,251353,0.0289280956395519,12
4021,4,1.6135566234588623,80663,2008,225610,-0.10805048073273582,12
4021,4,1.6135566234588623,80663,2009,148656,-0.4171729329837035,12
4021,4,1.6135566234588623,80663,2010,122589,-0.19279761509753257,12
4021,4,1.6135566234588623,80663,2011,116079,-0.05456630301104859,12
4021,4,1.6135566234588623,80663,2012,107937,-0.07272327020457325,12
4027,4,2.582291841506958,74104,2001,108537,0.02617408017090561,12
4027,4,2.582291841506958,74104,2002,110799,0.020626620328297207,12
4027,4,2.582291841506958,74104,2003,114343,0.03148495402709983,12
4027,4,2.582291841506958,74104,2004,121729,0.06259455945713377,12
4027,4,2.582291841506958,74104,2005,141485,0.15039644191107726,12
4027,4,2.582291841506958,74104,2006,193937,0.3153396596580915,12
4027,4,2.582291841506958,74104,2007,208843,0.074049409448239345,12
4027,4,2.582291841506958,74104,2008,196305,-0.06191320132778522,12
4027,4,2.582291841506958,74104,2009,167385,-0.15937302386977947,12
4027,4,2.582291841506958,74104,2010,145986,-0.1367858216061748,12
4027,4,2.582291841506958,74104,2011,130483,-0.1122677766217226,12
4027,4,2.582291841506958,74104,2012,113900,-0.13592207962473957,12
5007,3,2.064203977584839,62701,2001,121892,0.05376964324783806,12
5007,3,2.064203977584839,62701,2002,124664,0.022486711373247203,12
5007,3,2.064203977584839,62701,2003,129387,0.03718579519815712,12
5007,3,2.064203977584839,62701,2004,138563,0.0685171825084776,12
5007,3,2.064203977584839,62701,2005,155354,0.11438128796789471,12
5007,3,2.064203977584839,62701,2006,174687,0.11728941727345443,12
5007,3,2.064203977584839,62701,2007,179335,0.026259764039489042,12
5007,3,2.064203977584839,62701,2008,172371,-0.03960643450773915,12
5007,3,2.064203977584839,62701,2009,162196,-0.06084365015827231,12
5007,3,2.064203977584839,62701,2010,153420,-0.055626221933623654,12
5007,3,2.064203977584839,62701,2011,142001,-0.07734515870116532,12
5007,3,2.064203977584839,62701,2012,139669,-0.01655876227159503,12
5033,3,3.3567378520965576,21761,2001,79816,0.039170599143901086,12
5033,3,3.3567378520965576,21761,2002,81760,0.024064140844187065,12
5033,3,3.3567378520965576,21761,2003,85323,0.04265592827361786,12
5033,3,3.3567378520965576,21761,2004,89034,0.04257426452303292,12
5033,3,3.3567378520965576,21761,2005,94725,0.06195963765262036,12
5033,3,3.3567378520965576,21761,2006,101215,0.06626901030887566,12
5033,3,3.3567378520965576,21761,2007,105452,0.041008905866139145,12
5033,3,3.3567378520965576,21761,2008,102168,-0.03163735588571903,12
5033,3,3.3567378520965576,21761,2009,101456,-0.006993310236284245,12
5033,3,3.3567378520965576,21761,2010,99202,-0.022467031579763486,12
5033,3,3.3567378520965576,21761,2011,98652,-0.005559669419916702,12
5033,3,3.3567378520965576,21761,2012,98537,-0.0011663937951702508,12
5035,3,1.7646465301513672,19750,2001,72554,0.0448189546521327,12
5035,3,1.7646465301513672,19750,2002,75643,0.041693792358062254,12
5035,3,1.7646465301513672,19750,2003,78286,0.03434388296258817,12
5035,3,1.7646465301513672,19750,2004,81721,0.04294221925998265,12
5035,3,1.7646465301513672,19750,2005,86491,0.05672935550081171,12
5035,3,1.7646465301513672,19750,2006,92532,0.06751416835695068,12
5035,3,1.7646465301513672,19750,2007,97548,0.05279003391361137,12
5035,3,1.7646465301513672,19750,2008,99787,0.022693349759302706,12
5035,3,1.7646465301513672,19750,2009,98171,-0.01632705824786207,12
5035,3,1.7646465301513672,19750,2010,94594,-0.037116806964636595,12
5035,3,1.7646465301513672,19750,2011,92898,-0.018091932036483627,12
5035,3,1.7646465301513672,19750,2012,92298,-0.006479644261085937,12
5045,3,2.7923145294189453,33645,2001,102076,0.053721677918968425,12
5045,3,2.7923145294189453,33645,2002,105561,0.03357135099983566,12
5045,3,2.7923145294189453,33645,2003,108435,0.026861930244782783,12
5045,3,2.7923145294189453,33645,2004,112027,0.032588998550249215,12
5045,3,2.7923145294189453,33645,2005,117893,0.05103751976064963,12
5045,3,2.7923145294189453,33645,2006,129194,0.09153771721039661,12
5045,3,2.7923145294189453,33645,2007,135564,0.04812870289112681,12
5045,3,2.7923145294189453,33645,2008,139319,0.02732241421889192,12
5045,3,2.7923145294189453,33645,2009,139400,5.812305747401325e-4,12
5045,3,2.7923145294189453,33645,2010,140296,0.006406978040567779,12
5045,3,2.7923145294189453,33645,2011,140668,0.002648027628973537,12
5045,3,2.7923145294189453,33645,2012,140310,-0.0025482435900610056,12
5069,3,12.148008346557615,34659,2001,42969,0.05454571678607323,12
5069,3,12.148008346557615,34659,2002,44039,0.02459667950050637,12
5069,3,12.148008346557615,34659,2003,45719,0.037438361455096825,12
5069,3,12.148008346557615,34659,2004,47593,0.040171725178193896,12
5069,3,12.148008346557615,34659,2005,50385,0.0570078201327302,12
5069,3,12.148008346557615,34659,2006,54057,0.07034553368042218,12
5069,3,12.148008346557615,34659,2007,56188,0.038664165555875485,12
5069,3,12.148008346557615,34659,2008,56582,0.006987702459595013,12
5069,3,12.148008346557615,34659,2009,57014,0.007605938283191449,12
5069,3,12.148008346557615,34659,2010,54108,-0.052314802484501044,12
5069,3,12.148008346557615,34659,2011,55063,0.017495935018459363,12
5069,3,12.148008346557615,34659,2012,53985,-0.019771754046303158,12
5085,3,2.7923145294189453,21857,2001,106400,0.045365115298940495,12
5085,3,2.7923145294189453,21857,2002,110092,0.03411080296405977,12
5085,3,2.7923145294189453,21857,2003,113827,0.03336337202729389,12
5085,3,2.7923145294189453,21857,2004,118359,0.03904262679714954,12
5085,3,2.7923145294189453,21857,2005,123059,0.03894153646593779,12
5085,3,2.7923145294189453,21857,2006,127381,0.03451868027640437,12
5085,3,2.7923145294189453,21857,2007,132576,0.03997347045660149,12
5085,3,2.7923145294189453,21857,2008,126237,-0.04899497333835612,12
5085,3,2.7923145294189453,21857,2009,128403,0.017012662912261334,12
5085,3,2.7923145294189453,21857,2010,125235,-0.024981783154823134,12
5085,3,2.7923145294189453,21857,2011,124096,-0.009136512693887155,12
5085,3,2.7923145294189453,21857,2012,124823,0.005841274206721536,12
5087,3,2.064203977584839,6230,2001,65675,0.06405646503213092,12
5087,3,2.064203977584839,6230,2002,70426,0.06984417759303696,12
5087,3,2.064203977584839,6230,2003,73481,0.0424643562350262,12
5087,3,2.064203977584839,6230,2004,77897,0.0583605718240463,12
5087,3,2.064203977584839,6230,2005,83134,0.06506632256814981,12
5087,3,2.064203977584839,6230,2006,92325,0.10486119694676255,12
5087,3,2.064203977584839,6230,2007,97675,0.05633068020250853,12
5087,3,2.064203977584839,6230,2008,99888,0.02240391737825398,12
5087,3,2.064203977584839,6230,2009,97462,-0.024586999875102933,12
5087,3,2.064203977584839,6230,2010,91924,-0.05850040974962667,12
5087,3,2.064203977584839,6230,2011,88853,-0.03397882989192702,12
5087,3,2.064203977584839,6230,2012,85600,-0.03729803565503609,12
5091,3,3.815215587615967,17720,2001,63920,0.04631591226253029,12
5091,3,3.815215587615967,17720,2002,65688,0.02728395894846969,12
5091,3,3.815215587615967,17720,2003,67978,0.034267863010922994,12
5091,3,3.815215587615967,17720,2004,70816,0.04090084045122744,12
5091,3,3.815215587615967,17720,2005,75662,0.06619108903392323,12
5091,3,3.815215587615967,17720,2006,81041,0.06867914654712415,12
5091,3,3.815215587615967,17720,2007,83706,0.032355460064339425,12
5091,3,3.815215587615967,17720,2008,84332,0.007450730143721884,12
5091,3,3.815215587615967,17720,2009,83729,-0.007175996663329798,12
5091,3,3.815215587615967,17720,2010,79554,-0.05114935663378084,12
5091,3,3.815215587615967,17720,2011,79308,-0.0030970300843211618,12
5091,3,3.815215587615967,17720,2012,79932,0.007837266942727794,12
5105,3,2.7923145294189453,5024,2001,53825,0.04919805040920444,12
5105,3,2.7923145294189453,5024,2002,56729,0.05254750057502733,12
5105,3,2.7923145294189453,5024,2003,58970,0.0387432961869596,12
5105,3,2.7923145294189453,5024,2004,62022,0.0504603208019887,12
5105,3,2.7923145294189453,5024,2005,65540,0.055171482456266574,12
5105,3,2.7923145294189453,5024,2006,70136,0.06777557101561626,12
5105,3,2.7923145294189453,5024,2007,71838,0.023977369676476457,12
5105,3,2.7923145294189453,5024,2008,72823,0.0136182554091544,12
5105,3,2.7923145294189453,5024,2009,72199,-0.008605643984566314,12
5105,3,2.7923145294189453,5024,2010,67220,-0.07145537309039085,12
5105,3,2.7923145294189453,5024,2011,65886,-0.02004484645332738,12
5105,3,2.7923145294189453,5024,2012,66106,0.0033335384527664047,12
5119,3,2.7923145294189453,159717,2001,99541,0.03786861732959679,12
5119,3,2.7923145294189453,159717,2002,102985,0.034013726963918245,12
5119,3,2.7923145294189453,159717,2003,107873,0.04637126269845915,12
5119,3,2.7923145294189453,159717,2004,114708,0.06143515961472623,12
5119,3,2.7923145294189453,159717,2005,122705,0.06739333181323914,12
5119,3,2.7923145294189453,159717,2006,131015,0.0655287197800174,12
5119,3,2.7923145294189453,159717,2007,136632,0.04197935985400747,12
5119,3,2.7923145294189453,159717,2008,137615,0.007168750868924434,12
5119,3,2.7923145294189453,159717,2009,135741,-0.013711272912143357,12
5119,3,2.7923145294189453,159717,2010,136340,0.004403107660968075,12
5119,3,2.7923145294189453,159717,2011,133445,-0.021462358002205306,12
5119,3,2.7923145294189453,159717,2012,128736,-0.035925612165057075,12
5125,3,2.7923145294189453,33118,2001,131245,0.04180028792110946,12
5125,3,2.7923145294189453,33118,2002,135329,0.0306430452085511,12
5125,3,2.7923145294189453,33118,2003,139675,0.031609444628665884,12
5125,3,2.7923145294189453,33118,2004,143418,0.026445147955504567,12
5125,3,2.7923145294189453,33118,2005,149419,0.04099099668003703,12
5125,3,2.7923145294189453,33118,2006,161599,0.07836351796828289,12
5125,3,2.7923145294189453,33118,2007,170221,0.05197963483284518,12
5125,3,2.7923145294189453,33118,2008,176439,0.03587761478973661,12
5125,3,2.7923145294189453,33118,2009,173811,-0.015006705603886061,12
5125,3,2.7923145294189453,33118,2010,173010,-0.004619105672302837,12
5125,3,2.7923145294189453,33118,2011,171216,-0.01042347901078422,12
5125,3,2.7923145294189453,33118,2012,170006,-0.007092186739560802,12
5131,3,3.3567378520965576,48198,2001,84800,0.04803396431157125,12
5131,3,3.3567378520965576,48198,2002,87726,0.03392277786549869,12
5131,3,3.3567378520965576,48198,2003,91053,0.03722343389661731,12
5131,3,3.3567378520965576,48198,2004,93381,0.025246143856726633,12
5131,3,3.3567378520965576,48198,2005,96561,0.03348703457412938,12
5131,3,3.3567378520965576,48198,2006,102527,0.059951245534236364,12
5131,3,3.3567378520965576,48198,2007,107809,0.05023496440553821,12
5131,3,3.3567378520965576,48198,2008,111537,0.03399523148835293,12
5131,3,3.3567378520965576,48198,2009,110961,-0.005177586196321471,12
5131,3,3.3567378520965576,48198,2010,111190,0.002061661492522404,12
5131,3,3.3567378520965576,48198,2011,104188,-0.06504349017546751,12
5131,3,3.3567378520965576,48198,2012,104114,-7.105068901225309e-4,12
5143,3,2.064203977584839,66447,2001,114588,0.07565181372284435,12
5143,3,2.064203977584839,66447,2002,117563,0.025631273353024397,12
5143,3,2.064203977584839,66447,2003,123163,0.04653432120851875,12
5143,3,2.064203977584839,66447,2004,133707,0.08214215744070152,12
5143,3,2.064203977584839,66447,2005,147972,0.10137222791808398,12
5143,3,2.064203977584839,66447,2006,164649,0.1067928686383155,12
5143,3,2.064203977584839,66447,2007,174631,0.05885924101359308,12
5143,3,2.064203977584839,66447,2008,169786,-0.028136355791346546,12
5143,3,2.064203977584839,66447,2009,152195,-0.10937622716016371,12
5143,3,2.064203977584839,66447,2010,148140,-0.027004820791649564,12
5143,3,2.064203977584839,66447,2011,136469,-0.08206028997975956,12
5143,3,2.064203977584839,66447,2012,129606,-0.05159840346255429,12
6001,5,0.7042071223258972,542320,2001,361529,0.24282330528423302,12
6001,5,0.7042071223258972,542320,2002,398980,0.09856903063886335,12
6001,5,0.7042071223258972,542320,2003,433438,0.08283747375707406,12
6001,5,0.7042071223258972,542320,2004,467904,0.07651438259351195,12
6001,5,0.7042071223258972,542320,2005,565505,0.1894559905792157,12
6001,5,0.7042071223258972,542320,2006,646229,0.13343479288018223,12
6001,5,0.7042071223258972,542320,2007,644870,-0.002105184036082619,12
6001,5,0.7042071223258972,542320,2008,588477,-0.09151090257048722,12
6001,5,0.7042071223258972,542320,2009,478590,-0.2066935625426627,12
6001,5,0.7042071223258972,542320,2010,461042,-0.03735513584362238,12
6001,5,0.7042071223258972,542320,2011,442054,-0.04205709857637885,12
6001,5,0.7042071223258972,542320,2012,403729,-0.09068818576074023,12
6007,5,1.7394890785217283,85721,2001,141499,0.08201580941018882,12
6007,5,1.7394890785217283,85721,2002,161214,0.13044002501612972,12
6007,5,1.7394890785217283,85721,2003,185597,0.1408449814917212,12
6007,5,1.7394890785217283,85721,2004,226969,0.2012357878506954,12
6007,5,1.7394890785217283,85721,2005,265449,0.15660928755573345,12
6007,5,1.7394890785217283,85721,2006,313501,0.16637981802576185,12
6007,5,1.7394890785217283,85721,2007,308270,-0.01682652752022129,12
6007,5,1.7394890785217283,85721,2008,291536,-0.05581252503280787,12
6007,5,1.7394890785217283,85721,2009,245524,-0.17176879517697863,12
6007,5,1.7394890785217283,85721,2010,222384,-0.09898908478814228,12
6007,5,1.7394890785217283,85721,2011,207918,-0.06726184613969366,12
6007,5,1.7394890785217283,85721,2012,188451,-0.09830574505630985,12
6013,5,0.7042071223258972,352464,2001,379225,0.15034007523862414,12
6013,5,0.7042071223258972,352464,2002,423812,0.11116026419863267,12
6013,5,0.7042071223258972,352464,2003,481113,0.12681220907323798,12
6013,5,0.7042071223258972,352464,2004,554883,0.14265511096229488,12
6013,5,0.7042071223258972,352464,2005,680650,0.2042909432465816,12
6013,5,0.7042071223258972,352464,2006,795753,0.15624061222488805,12
6013,5,0.7042071223258972,352464,2007,806075,0.012887954103359078,12
6013,5,0.7042071223258972,352464,2008,635939,-0.2370741434961392,12
6013,5,0.7042071223258972,352464,2009,456911,-0.3306140232211714,12
6013,5,0.7042071223258972,352464,2010,388991,-0.1609324164654069,12
6013,5,0.7042071223258972,352464,2011,363288,-0.06836029897563911,12
6013,5,0.7042071223258972,352464,2012,346159,-0.048297701053447994,12
6019,5,1.8360768556594849,272293,2001,118599,0.012011239397441642,12
6019,5,1.8360768556594849,272293,2002,131125,0.10040301189158818,12
6019,5,1.8360768556594849,272293,2003,155515,0.17059112327307702,12
6019,5,1.8360768556594849,272293,2004,190999,0.2055260024412906,12
6019,5,1.8360768556594849,272293,2005,242396,0.2383045599780118,12
6019,5,1.8360768556594849,272293,2006,304163,0.22699098951251528,12
6019,5,1.8360768556594849,272293,2007,309449,0.01722955471896448,12
6019,5,1.8360768556594849,272293,2008,269773,-0.13721243200340005,12
6019,5,1.8360768556594849,272293,2009,195861,-0.3201756406695697,12
6019,5,1.8360768556594849,272293,2010,174736,-0.1141289605119784,12
6019,5,1.8360768556594849,272293,2011,162657,-0.07163257426565117,12
6019,5,1.8360768556594849,272293,2012,144756,-0.11659412281847459,12
6029,5,1.6380138397216797,232526,2001,107925,0.005770613841752592,12
6029,5,1.6380138397216797,232526,2002,115576,0.06849178078553919,12
6029,5,1.6380138397216797,232526,2003,129749,0.11567349266012172,12
6029,5,1.6380138397216797,232526,2004,153501,0.16810526677680926,12
6029,5,1.6380138397216797,232526,2005,204024,0.2845305523191559,12
6029,5,1.6380138397216797,232526,2006,267924,0.27246572422113324,12
6029,5,1.6380138397216797,232526,2007,292140,0.08652978121836341,12
6029,5,1.6380138397216797,232526,2008,251066,-0.1515172866485308,12
6029,5,1.6380138397216797,232526,2009,171284,-0.3823928551923004,12
6029,5,1.6380138397216797,232526,2010,144812,-0.16788664813581278,12
6029,5,1.6380138397216797,232526,2011,138268,-0.046242518603710536,12
6029,5,1.6380138397216797,232526,2012,129971,-0.06188248219516268,12
6037,5,0.6265944242477417,3267393,2001,236540,0.09332348459840567,12
6037,5,0.6265944242477417,3267393,2002,261815,0.1015208206570275,12
